WMSize,ShortLong,DurLevel,TPresent,NT,NSub,curDur,repDur,WMRP,valid,stdRepDur
3,1,4,2,239,13,1.4,1.205894855,1,1,0.20400851
5,1,1,1,240,13,0.5,0.917960509,1,1,0.253124761
1,1,5,1,241,13,1.7,1.877887943,1,1,0.414407615
3,1,1,1,242,13,0.5,0.885982387,1,1,0.273067434
1,1,3,1,243,13,1.1,0.901987154,1,1,0.229210802
3,1,4,1,244,13,1.4,1.125954371,1,1,0.20400851
5,1,3,1,245,13,1.1,0.949968177,1,1,0.230925438
3,1,3,2,246,13,1.1,1.301946784,2,1,0.249463325
5,1,2,1,247,13,0.8,1.286021015,2,1,0.241828383
3,1,2,2,248,13,0.8,0.901941746,1,1,0.231539134
1,1,4,1,249,13,1.4,1.094013259,1,1,0.333015783
3,1,2,1,250,13,0.8,0.98197118,1,1,0.231539134
3,1,1,2,251,13,0.5,0.965966724,1,1,0.273067434
5,1,5,2,252,13,1.7,1.093822608,1,1,0.387481789
3,1,5,2,253,13,1.7,1.621963442,2,1,0.314452662
3,1,5,1,254,13,1.7,1.414018721,1,1,0.314452662
1,1,2,1,255,13,0.8,1.25399624,1,1,0.229937135
5,1,3,2,256,13,1.1,1.333915265,2,1,0.230925438
1,1,4,2,257,13,1.4,1.382058326,2,1,0.333015783
5,1,4,1,258,13,1.4,1.333997373,2,1,0.28782641
1,1,1,2,259,13,0.5,0.454004513,1,1,0.289875535
5,1,2,2,260,13,0.8,0.693914606,2,1,0.241828383
5,1,4,2,261,13,1.4,1.366003175,2,1,0.28782641
3,1,3,1,262,13,1.1,0.709899779,1,1,0.249463325
5,1,1,1,263,13,0.5,0.550016011,1,1,0.253124761
1,1,2,2,264,13,0.8,0.965952417,2,1,0.229937135
1,1,5,2,265,13,1.7,1.797967363,2,1,0.414407615
3,1,4,2,266,13,1.4,1.461951848,1,1,0.20400851
1,1,3,2,267,13,1.1,1.158002782,2,1,0.229210802
1,1,1,1,268,13,0.5,1.062028606,1,1,0.289875535
5,1,1,2,269,13,0.5,1.286028479,2,1,0.253124761
5,1,5,1,270,13,1.7,1.253975403,2,1,0.387481789
5,1,3,2,271,13,1.1,0.67796551,2,1,0.230925438
5,1,4,1,272,13,1.4,1.013958944,1,1,0.28782641
3,1,2,2,273,13,0.8,0.77395026,1,1,0.231539134
5,1,2,2,274,13,0.8,0.997953865,1,1,0.241828383
3,1,5,1,275,13,1.7,0.94997813,1,1,0.314452662
1,1,5,2,276,13,1.7,1.573986151,2,1,0.414407615
5,1,2,1,277,13,0.8,0.997973148,1,1,0.241828383
3,1,3,2,278,13,1.1,0.949977507,1,1,0.249463325
3,1,4,2,279,13,1.4,1.109925966,2,1,0.20400851
1,1,1,1,280,13,0.5,0.453949464,1,1,0.289875535
5,1,3,1,281,13,1.1,0.70997069,1,1,0.230925438
1,1,3,1,282,13,1.1,1.109948359,1,1,0.229210802
3,1,4,1,283,13,1.4,0.950023849,1,1,0.20400851
1,1,1,2,284,13,0.5,0.469965117,2,1,0.289875535
5,1,1,2,285,13,0.5,0.67789802,1,1,0.253124761
3,1,3,1,286,13,1.1,0.789881317,1,1,0.249463325
1,1,2,1,287,13,0.8,0.645959086,1,1,0.229937135
1,1,4,1,288,13,1.4,1.221979864,1,1,0.333015783
5,1,5,1,289,13,1.7,1.44596854,1,1,0.387481789
1,1,5,1,290,13,1.7,1.845898002,1,1,0.414407615
5,1,4,2,291,13,1.4,1.589894504,2,1,0.28782641
1,1,3,2,292,13,1.1,0.997917477,2,1,0.229210802
3,1,2,1,293,13,0.8,0.645910256,1,1,0.231539134
1,1,4,2,294,13,1.4,1.253945545,2,1,0.333015783
1,1,2,2,295,13,0.8,0.965979165,2,1,0.229937135
3,1,1,1,296,13,0.5,0.309982757,1,1,0.273067434
3,1,1,2,297,13,0.5,0.693960636,2,1,0.273067434
5,1,1,1,298,13,0.5,0.693982407,1,1,0.253124761
5,1,5,2,299,13,1.7,0.821967361,1,1,0.387481789
3,1,5,2,300,13,1.7,1.029998544,2,1,0.314452662
3,1,4,2,301,13,1.4,1.270006295,2,1,0.20400851
1,1,5,1,302,13,1.7,1.733947984,1,1,0.414407615
1,1,2,1,303,13,0.8,0.725956174,1,1,0.229937135
1,1,2,2,304,13,0.8,0.805980322,2,1,0.229937135
3,1,2,1,305,13,0.8,0.741966229,1,1,0.231539134
3,1,4,1,306,13,1.4,1.173965873,1,1,0.20400851
1,1,1,2,307,13,0.5,0.613906009,2,1,0.289875535
3,1,3,2,308,13,1.1,0.854030079,1,1,0.249463325
5,1,1,2,309,13,0.5,0.917986323,2,1,0.253124761
3,1,5,2,310,13,1.7,1.221910508,2,1,0.314452662
3,1,1,1,311,13,0.5,1.109894243,1,1,0.273067434
1,1,5,2,312,13,1.7,1.189944826,2,1,0.414407615
1,1,3,1,313,13,1.1,1.685932749,1,1,0.229210802
3,1,5,1,314,13,1.7,1.50997237,1,1,0.314452662
5,1,4,2,315,13,1.4,1.445983469,2,1,0.28782641
5,1,5,2,316,13,1.7,1.397972588,2,1,0.387481789
5,1,4,1,317,13,1.4,1.349924075,2,1,0.28782641
5,1,1,1,318,13,0.5,0.99799834,1,1,0.253124761
3,1,3,1,319,13,1.1,0.998010159,1,1,0.249463325
3,1,2,2,320,13,0.8,1.189967219,2,1,0.231539134
1,1,4,2,321,13,1.4,1.477913073,2,1,0.333015783
1,1,1,1,322,13,0.5,0.918022089,1,1,0.289875535
1,1,4,1,323,13,1.4,1.701976704,1,1,0.333015783
5,1,3,2,324,13,1.1,0.901963828,1,1,0.230925438
5,1,2,1,325,13,0.8,0.725932537,1,1,0.241828383
1,1,3,2,326,13,1.1,1.02995127,2,1,0.229210802
5,1,3,1,327,13,1.1,1.14207328,1,1,0.230925438
5,1,2,2,328,13,0.8,1.221890603,1,1,0.241828383
3,1,1,2,329,13,0.5,1.237910299,1,1,0.273067434
5,1,5,1,330,13,1.7,1.333943567,1,1,0.387481789
3,1,3,1,331,13,1.1,0.982013167,1,1,0.249463325
5,1,4,2,332,13,1.4,1.445947702,1,1,0.28782641
3,1,3,2,333,13,1.1,1.221932279,1,1,0.249463325
3,1,1,2,334,13,0.5,0.870006544,1,1,0.273067434
1,1,3,1,335,13,1.1,1.269947824,1,1,0.229210802
5,1,5,1,336,13,1.7,0.885936668,1,1,0.387481789
1,1,4,1,337,13,1.4,1.381886958,1,1,0.333015783
1,1,1,1,338,13,0.5,0.917998763,1,1,0.289875535
5,1,2,2,339,13,0.8,1.142011699,2,1,0.241828383
5,1,3,1,340,13,1.1,1.17400475,1,1,0.230925438
5,1,1,1,341,13,0.5,0.949917482,1,1,0.253124761
1,1,5,2,342,13,1.7,0.917878712,1,1,0.414407615
3,1,1,1,343,13,0.5,0.918023956,1,1,0.273067434
1,1,3,2,344,13,1.1,0.965958327,2,1,0.229210802
5,1,4,1,345,13,1.4,0.99801047,1,1,0.28782641
3,1,2,2,346,13,0.8,0.949947339,2,1,0.231539134
1,1,4,2,347,13,1.4,1.317945331,2,1,0.333015783
1,1,5,1,348,13,1.7,1.861989853,1,1,0.414407615
5,1,1,2,349,13,0.5,0.74206171,1,1,0.253124761
1,1,2,1,350,13,0.8,0.805952641,1,1,0.229937135
3,1,4,1,351,13,1.4,1.013962054,2,1,0.20400851
5,1,3,2,352,13,1.1,0.597923013,1,1,0.230925438
1,1,2,2,353,13,0.8,0.421972897,2,1,0.229937135
5,1,5,2,354,13,1.7,1.317917651,1,1,0.387481789
5,1,2,1,355,13,0.8,0.965912919,1,1,0.241828383
3,1,5,2,356,13,1.7,1.18989693,2,1,0.314452662
3,1,2,1,357,13,0.8,1.221992926,1,1,0.231539134
1,1,1,2,358,13,0.5,0.934019703,2,1,0.289875535
3,1,4,2,359,13,1.4,0.997982168,2,1,0.20400851
3,1,5,1,360,13,1.7,1.237958506,1,1,0.314452662
3,1,1,2,1,14,0.5,0.581968396,2,1,0.150472413
1,1,1,2,2,14,0.5,0.917945465,2,1,0.169980074
1,1,3,2,3,14,1.1,0.726013707,2,1,0.262475773
3,1,3,2,4,14,1.1,0.885999189,1,1,0.266417764
3,1,4,1,5,14,1.4,0.677905195,1,1,0.37683802
5,1,4,1,6,14,1.4,0.934029636,1,1,0.420435605
3,1,1,1,7,14,0.5,0.821961392,1,1,0.150472413
3,1,4,2,8,14,1.4,1.301925613,2,1,0.37683802
1,1,2,2,9,14,0.8,0.757974912,2,1,0.294746884
5,1,3,1,10,14,1.1,0.677955891,1,1,0.237384501
5,1,1,1,11,14,0.5,0.358045886,2,1,0.137356756
3,1,2,1,12,14,0.8,0.550004392,1,1,0.214989607
5,1,1,2,13,14,0.5,0.405993292,1,1,0.137356756
3,1,2,2,14,14,0.8,0.661928325,1,1,0.214989607
1,1,2,1,15,14,0.8,0.582022202,1,1,0.294746884
1,1,5,2,16,14,1.7,1.941934408,2,1,0.460966986
1,1,5,1,17,14,1.7,1.702117136,2,1,0.460966986
1,1,3,1,18,14,1.1,1.125974146,1,1,0.262475773
1,1,4,2,19,14,1.4,1.509960513,1,1,0.310769797
5,1,2,1,20,14,0.8,0.645984733,1,1,0.196025328
5,1,5,1,21,14,1.7,1.478005529,1,1,0.366280064
1,1,4,1,22,14,1.4,1.173923418,1,1,0.310769797
3,1,5,2,23,14,1.7,2.053979326,2,1,0.393112509
5,1,2,2,24,14,0.8,0.837932664,2,1,0.196025328
1,1,1,1,25,14,0.5,0.581976171,1,1,0.169980074
3,1,3,1,26,14,1.1,1.36598798,1,1,0.266417764
5,1,4,2,27,14,1.4,1.029907964,1,1,0.420435605
5,1,5,2,28,14,1.7,1.845940382,2,1,0.366280064
3,1,5,1,29,14,1.7,1.477994643,2,1,0.393112509
5,1,3,2,30,14,1.1,1.221944846,1,1,0.237384501
3,1,3,2,31,14,1.1,1.365918623,2,1,0.266417764
1,1,3,2,32,14,1.1,0.758063863,2,1,0.262475773
5,1,5,1,33,14,1.7,1.334018066,1,1,0.366280064
3,1,2,2,34,14,0.8,0.757996372,1,1,0.214989607
1,1,5,1,35,14,1.7,1.733941183,1,1,0.460966986
5,1,3,2,36,14,1.1,0.885966221,1,1,0.237384501
3,1,2,1,37,14,0.8,0.757997927,2,1,0.214989607
5,1,4,1,38,14,1.4,0.774000612,1,1,0.420435605
1,1,1,1,39,14,0.5,0.406046787,2,1,0.169980074
3,1,5,2,40,14,1.7,1.013857383,1,1,0.393112509
3,1,4,1,41,14,1.4,1.797885054,1,1,0.37683802
5,1,1,1,42,14,0.5,0.693947068,1,1,0.137356756
3,1,1,1,43,14,0.5,0.373995076,1,1,0.150472413
1,1,4,2,44,14,1.4,1.429973526,2,1,0.310769797
1,1,2,2,45,14,0.8,0.885972131,2,1,0.294746884
1,1,4,1,46,14,1.4,1.973971501,1,1,0.310769797
1,1,1,2,47,14,0.5,0.693896683,1,1,0.169980074
1,1,3,1,48,14,1.1,1.06188783,1,1,0.262475773
5,1,4,2,49,14,1.4,1.573971874,2,1,0.420435605
1,1,2,1,50,14,0.8,0.949999975,1,1,0.294746884
3,1,5,1,51,14,1.7,1.173949854,1,1,0.393112509
3,1,1,2,52,14,0.5,0.613960392,2,1,0.150472413
5,1,1,2,53,14,0.5,0.678008763,1,1,0.137356756
3,1,4,2,54,14,1.4,1.733924699,1,1,0.37683802
5,1,2,2,55,14,0.8,0.838026591,1,1,0.196025328
5,1,3,1,56,14,1.1,0.549972979,1,1,0.237384501
3,1,3,1,57,14,1.1,1.077908243,1,1,0.266417764
5,1,5,2,58,14,1.7,1.509973887,2,1,0.366280064
1,1,5,2,59,14,1.7,1.606014565,1,1,0.460966986
5,1,2,1,60,14,0.8,0.789960688,1,1,0.196025328
5,1,2,1,61,14,0.8,0.645973536,2,1,0.196025328
1,1,2,2,62,14,0.8,0.821968234,2,1,0.294746884
3,1,1,1,63,14,0.5,0.357968443,1,1,0.150472413
1,1,3,1,64,14,1.1,0.998012694,1,1,0.262475773
5,1,1,1,65,14,0.5,0.629959344,1,1,0.137356756
5,1,2,2,66,14,0.8,0.821983785,2,1,0.196025328
1,1,1,1,67,14,0.5,0.421989134,1,1,0.169980074
5,1,5,2,68,14,1.7,1.718017808,1,1,0.366280064
3,1,3,2,69,14,1.1,0.950005573,2,1,0.266417764
3,1,3,1,70,14,1.1,1.381831425,1,1,0.266417764
5,1,5,1,71,14,1.7,1.541979568,1,1,0.366280064
5,1,3,2,72,14,1.1,0.917892904,2,1,0.237384501
3,1,5,2,73,14,1.7,1.861942756,2,1,0.393112509
1,1,4,1,74,14,1.4,1.174028541,1,1,0.310769797
3,1,1,2,75,14,0.5,0.326010348,2,1,0.150472413
1,1,2,1,76,14,0.8,0.486013558,1,1,0.294746884
1,1,1,2,77,14,0.5,0.661967824,2,1,0.169980074
1,1,3,2,78,14,1.1,1.157968319,2,1,0.262475773
1,1,4,2,79,14,1.4,1.813935635,2,1,0.310769797
3,1,5,1,80,14,1.7,1.845946291,1,1,0.393112509
5,1,4,2,81,14,1.4,1.589920442,2,1,0.420435605
3,1,2,1,82,14,0.8,0.678023381,2,1,0.214989607
3,1,4,1,83,14,1.4,0.885987992,1,1,0.37683802
1,1,5,2,84,14,1.7,1.765949041,2,1,0.460966986
1,1,5,1,85,14,1.7,1.958010492,1,1,0.460966986
3,1,2,2,86,14,0.8,0.821960148,2,1,0.214989607
5,1,1,2,87,14,0.5,0.661997992,2,1,0.137356756
5,1,4,1,88,14,1.4,1.205964865,1,1,0.420435605
3,1,4,2,89,14,1.4,1.510028937,2,1,0.37683802
5,1,3,1,90,14,1.1,1.41387847,1,1,0.237384501
5,1,2,1,91,14,0.8,1.381984133,1,1,0.196025328
3,1,5,1,92,14,1.7,1.750031263,1,1,0.393112509
3,1,4,1,93,14,1.4,1.829925879,1,1,0.37683802
1,1,3,2,94,14,1.1,1.254001222,1,1,0.262475773
3,1,1,2,95,14,0.5,0.261989035,2,1,0.150472413
1,1,5,1,96,14,1.7,1.446007624,1,1,0.460966986
3,1,5,2,97,14,1.7,1.925960026,2,1,0.393112509
5,1,1,1,98,14,0.5,0.501939733,1,1,0.137356756
3,1,1,1,99,14,0.5,0.357984927,1,1,0.150472413
1,1,5,2,100,14,1.7,1.285937857,2,1,0.460966986
1,1,1,1,101,14,0.5,0.389915031,1,1,0.169980074
1,1,3,1,102,14,1.1,0.981969889,1,1,0.262475773
3,1,2,1,103,14,0.8,0.853958986,1,1,0.214989607
3,1,3,2,104,14,1.1,1.158050427,2,1,0.266417764
5,1,1,2,105,14,0.5,0.805991986,1,1,0.137356756
5,1,5,1,106,14,1.7,1.63796644,1,1,0.366280064
5,1,4,1,107,14,1.4,0.949960476,1,1,0.420435605
3,1,3,1,108,14,1.1,1.285912353,1,1,0.266417764
1,1,2,2,109,14,0.8,0.629938506,2,1,0.294746884
5,1,3,1,110,14,1.1,0.965946677,2,1,0.237384501
3,1,4,2,111,14,1.4,1.10997115,2,1,0.37683802
5,1,5,2,112,14,1.7,1.077955828,1,1,0.366280064
5,1,2,2,113,14,0.8,0.662053353,1,1,0.196025328
3,1,2,2,114,14,0.8,0.533977137,2,1,0.214989607
5,1,4,2,115,14,1.4,1.078018031,2,1,0.420435605
1,1,2,1,116,14,0.8,0.901894573,1,1,0.294746884
5,1,3,2,117,14,1.1,0.662090675,2,1,0.237384501
1,1,1,2,118,14,0.5,0.421980737,2,1,0.169980074
1,1,4,1,119,14,1.4,1.221965995,1,1,0.310769797
1,1,4,2,120,14,1.4,1.557937155,2,1,0.310769797
1,1,2,1,121,14,0.8,0.582020335,1,1,0.294746884
1,1,3,2,122,14,1.1,1.286008768,2,1,0.262475773
3,1,1,2,123,14,0.5,0.598018977,2,1,0.150472413
3,1,4,2,124,14,1.4,1.317969662,2,1,0.37683802
5,1,5,2,125,14,1.7,1.645219324,2,1,0.366280064
3,1,3,1,126,14,1.1,1.093897865,1,1,0.266417764
1,1,4,1,127,14,1.4,1.413895265,1,1,0.310769797
3,1,1,1,128,14,0.5,0.533984601,2,1,0.150472413
1,1,1,1,129,14,0.5,0.4060387,1,1,0.169980074
3,1,2,1,130,14,0.8,0.437979689,1,1,0.214989607
3,1,5,1,131,14,1.7,1.237931669,2,1,0.393112509
1,1,5,1,132,14,1.7,1.12603044,1,1,0.460966986
1,1,2,2,133,14,0.8,0.853973603,2,1,0.294746884
1,1,5,2,134,14,1.7,1.28595714,1,1,0.460966986
3,1,5,2,135,14,1.7,1.365947237,2,1,0.393112509
3,1,4,1,136,14,1.4,1.461956503,2,1,0.37683802
1,1,1,2,137,14,0.5,0.48584592,2,1,0.169980074
5,1,4,1,138,14,1.4,1.397986507,1,1,0.420435605
1,1,4,2,139,14,1.4,1.408222652,2,1,0.310769797
1,1,3,1,140,14,1.1,1.109929785,1,1,0.262475773
5,1,5,1,141,14,1.7,1.23795655,1,1,0.366280064
3,1,2,2,142,14,0.8,0.646029208,2,1,0.214989607
3,1,3,2,143,14,1.1,0.709978677,2,1,0.266417764
5,1,3,2,144,14,1.1,0.805960262,2,1,0.237384501
5,1,2,2,145,14,0.8,0.613960081,1,1,0.196025328
5,1,1,1,146,14,0.5,0.534040584,1,1,0.137356756
5,1,2,1,147,14,0.8,0.533959098,2,1,0.196025328
5,1,1,2,148,14,0.5,0.390056854,2,1,0.137356756
5,1,4,2,149,14,1.4,1.077891759,2,1,0.420435605
5,1,3,1,150,14,1.1,0.998014249,1,1,0.237384501
3,1,4,2,151,14,1.4,1.365877569,2,1,0.37683802
5,1,2,1,152,14,0.8,0.710041813,1,1,0.196025328
1,1,1,2,153,14,0.5,0.357994879,2,1,0.169980074
1,1,4,1,154,14,1.4,1.445975278,1,1,0.310769797
3,1,1,2,155,14,0.5,0.662020074,1,1,0.150472413
5,1,5,1,156,14,1.7,1.445943243,2,1,0.366280064
1,1,2,1,157,14,0.8,0.901967351,1,1,0.294746884
1,1,1,1,158,14,0.5,0.566028847,1,1,0.169980074
5,1,4,1,159,14,1.4,0.533978381,1,1,0.420435605
3,1,5,2,160,14,1.7,1.797994842,2,1,0.393112509
1,1,5,1,161,14,1.7,1.909961695,1,1,0.460966986
1,1,3,2,162,14,1.1,1.061959986,2,1,0.262475773
5,1,4,2,163,14,1.4,1.109957154,2,1,0.420435605
3,1,2,1,164,14,0.8,0.693951111,1,1,0.214989607
3,1,4,1,165,14,1.4,0.821924692,1,1,0.37683802
3,1,3,1,166,14,1.1,1.333872822,1,1,0.266417764
3,1,1,1,167,14,0.5,0.518009597,1,1,0.150472413
1,1,2,2,168,14,0.8,0.742026966,2,1,0.294746884
5,1,3,2,169,14,1.1,0.725923513,2,1,0.237384501
5,1,1,1,170,14,0.5,0.34197851,1,1,0.137356756
5,1,3,1,171,14,1.1,0.758028407,1,1,0.237384501
3,1,3,2,172,14,1.1,1.381933127,2,1,0.266417764
1,1,4,2,173,14,1.4,1.893947192,2,1,0.310769797
1,1,5,2,174,14,1.7,1.494015056,2,1,0.460966986
1,1,3,1,175,14,1.1,1.349900077,1,1,0.262475773
3,1,5,1,176,14,1.7,1.253957991,1,1,0.393112509
5,1,5,2,177,14,1.7,1.829961646,1,1,0.366280064
3,1,2,2,178,14,0.8,0.677956202,2,1,0.214989607
5,1,1,2,179,14,0.5,0.789997076,2,1,0.137356756
5,1,2,2,180,14,0.8,0.613962258,1,1,0.196025328
1,1,2,1,181,14,0.8,1.029991005,1,1,0.294746884
3,1,4,1,182,14,1.4,0.917990252,1,1,0.37683802
1,1,5,2,183,14,1.7,2.038012408,2,1,0.460966986
5,1,1,1,184,14,0.5,0.662036869,2,1,0.137356756
1,1,3,1,185,14,1.1,0.91795293,1,1,0.262475773
1,1,1,2,186,14,0.5,0.966011057,2,1,0.169980074
3,1,1,1,187,14,0.5,0.597934692,2,1,0.150472413
3,1,3,2,188,14,1.1,0.662020074,2,1,0.266417764
1,1,5,1,189,14,1.7,1.558016775,1,1,0.460966986
5,1,2,1,190,14,0.8,0.822033547,2,1,0.196025328
1,1,4,2,191,14,1.4,1.173892938,1,1,0.310769797
5,1,5,1,192,14,1.7,1.525938317,2,1,0.366280064
5,1,4,1,193,14,1.4,1.461916071,2,1,0.420435605
3,1,3,1,194,14,1.1,1.061959675,1,1,0.266417764
3,1,5,1,195,14,1.7,1.270011682,1,1,0.393112509
1,1,4,1,196,14,1.4,1.653996805,1,1,0.310769797
5,1,4,2,197,14,1.4,0.869991217,1,1,0.420435605
3,1,2,2,198,14,0.8,0.870010811,2,1,0.214989607
3,1,4,2,199,14,1.4,1.557954261,2,1,0.37683802
5,1,5,2,200,14,1.7,1.077932502,2,1,0.366280064
5,1,3,2,201,14,1.1,0.902028621,2,1,0.237384501
1,1,3,2,202,14,1.1,1.333959906,2,1,0.262475773
5,1,1,2,203,14,0.5,0.501982031,1,1,0.137356756
3,1,2,1,204,14,0.8,0.837958478,1,1,0.214989607
1,1,2,2,205,14,0.8,0.517946461,1,1,0.294746884
5,1,3,1,206,14,1.1,1.221962885,1,1,0.237384501
5,1,2,2,207,14,0.8,0.901967351,1,1,0.196025328
1,1,1,1,208,14,0.5,0.725963634,2,1,0.169980074
3,1,1,2,209,14,0.5,0.517991869,1,1,0.150472413
3,1,5,2,210,14,1.7,0.790042796,1,1,0.393112509
3,1,1,2,211,14,0.5,0.437936147,2,1,0.150472413
1,1,3,1,212,14,1.1,1.333953686,1,1,0.262475773
1,1,2,2,213,14,0.8,1.733951447,2,1,0.294746884
3,1,2,1,214,14,0.8,1.093953537,1,1,0.214989607
5,1,5,2,215,14,1.7,2.469935296,1,1,0.366280064
3,1,4,2,216,14,1.4,1.717921393,1,1,0.37683802
3,1,3,2,217,14,1.1,0.549908599,1,1,0.266417764
5,1,2,1,218,14,0.8,0.77396329,2,1,0.196025328
5,1,3,2,219,14,1.1,1.030011843,2,1,0.237384501
1,1,5,1,220,14,1.7,1.813884628,1,1,0.460966986
3,1,5,2,221,14,1.7,0.853995375,1,1,0.393112509
5,1,1,1,222,14,0.5,0.566024804,2,1,0.137356756
1,1,5,2,223,14,1.7,1.86189206,2,1,0.460966986
1,1,4,1,224,14,1.4,1.077990662,1,1,0.310769797
5,1,1,2,225,14,0.5,0.694017357,2,1,0.137356756
5,1,4,1,226,14,1.4,1.061917688,1,1,0.420435605
5,1,4,2,227,14,1.4,0.837984292,2,1,0.420435605
5,1,2,2,228,14,0.8,0.789953845,1,1,0.196025328
1,1,1,2,229,14,0.5,0.806022465,2,1,0.169980074
3,1,2,2,230,14,0.8,1.477969762,1,1,0.214989607
3,1,5,1,231,14,1.7,1.221975014,2,1,0.393112509
1,1,1,1,232,14,0.5,0.501982031,1,1,0.169980074
1,1,2,1,233,14,0.8,0.709913675,1,1,0.294746884
5,1,3,1,234,14,1.1,0.390020154,2,1,0.237384501
1,1,4,2,235,14,1.4,1.493967159,2,1,0.310769797
5,1,5,1,236,14,1.7,1.877945751,2,1,0.366280064
3,1,3,1,237,14,1.1,0.613994914,1,1,0.266417764
1,1,3,2,238,14,1.1,1.269949479,2,1,0.262475773
3,1,4,1,239,14,1.4,1.509975753,2,1,0.37683802
3,1,1,1,240,14,0.5,0.470046018,2,1,0.150472413
3,1,5,2,241,14,1.7,1.141870774,1,1,0.393112509
3,1,2,2,242,14,0.8,0.59797699,2,1,0.214989607
1,1,2,1,243,14,0.8,0.869932435,1,1,0.294746884
1,1,5,2,244,14,1.7,2.677890266,2,0,0.460966986
1,1,1,2,245,14,0.5,0.437991819,1,1,0.169980074
5,1,2,1,246,14,0.8,1.173862459,1,1,0.196025328
3,1,4,1,247,14,1.4,0.710020664,2,1,0.37683802
3,1,1,1,248,14,0.5,0.597970458,1,1,0.150472413
3,1,1,2,249,14,0.5,0.677986059,2,1,0.150472413
5,1,3,1,250,14,1.1,0.645972603,1,1,0.237384501
5,1,1,2,251,14,0.5,0.677935052,1,1,0.137356756
3,1,3,1,252,14,1.1,1.093917459,1,1,0.266417764
1,1,5,1,253,14,1.7,1.349978453,1,1,0.460966986
5,1,4,1,254,14,1.4,0.405994536,1,1,0.420435605
1,1,3,1,255,14,1.1,1.349969433,1,1,0.262475773
5,1,3,2,256,14,1.1,0.549979821,2,1,0.237384501
1,1,1,1,257,14,0.5,0.357970309,1,1,0.169980074
3,1,5,1,258,14,1.7,1.221944535,1,1,0.393112509
1,1,3,2,259,14,1.1,0.965973113,2,1,0.262475773
3,1,4,2,260,14,1.4,0.853968316,2,1,0.37683802
5,1,4,2,261,14,1.4,0.981975487,2,1,0.420435605
5,1,5,2,262,14,1.7,0.901904526,1,1,0.366280064
5,1,2,2,263,14,0.8,0.693974748,2,1,0.196025328
1,1,2,2,264,14,0.8,0.581968085,2,1,0.294746884
5,1,5,1,265,14,1.7,1.365922667,1,1,0.366280064
1,1,4,2,266,14,1.4,1.381976669,2,1,0.310769797
1,1,4,1,267,14,1.4,1.301941163,1,1,0.310769797
3,1,2,1,268,14,0.8,0.709920206,2,1,0.214989607
3,1,3,2,269,14,1.1,1.029914807,1,1,0.266417764
5,1,1,1,270,14,0.5,0.453922037,2,1,0.137356756
1,1,1,2,271,14,0.5,0.405987383,2,1,0.169980074
1,1,4,1,272,14,1.4,0.533920532,1,1,0.310769797
5,1,1,2,273,14,0.5,0.661915262,2,1,0.137356756
3,1,5,1,274,14,1.7,0.966044958,2,1,0.393112509
3,1,3,2,275,14,1.1,0.885960312,2,1,0.266417764
5,1,3,1,276,14,1.1,0.99804815,1,1,0.237384501
3,1,3,1,277,14,1.1,1.301991237,1,1,0.266417764
3,1,4,1,278,14,1.4,1.445805152,2,1,0.37683802
5,1,2,2,279,14,0.8,0.550033938,2,1,0.196025328
5,1,4,2,280,14,1.4,0.342065905,2,1,0.420435605
3,1,2,2,281,14,0.8,0.645969182,2,1,0.214989607
1,1,5,1,282,14,1.7,0.501967102,2,1,0.460966986
1,1,4,2,283,14,1.4,1.365843047,2,1,0.310769797
1,1,2,1,284,14,0.8,0.661979953,1,1,0.294746884
5,1,5,2,285,14,1.7,0.758026852,1,1,0.366280064
1,1,1,1,286,14,0.5,0.56602667,1,1,0.169980074
3,1,1,1,287,14,0.5,0.533845577,1,1,0.150472413
5,1,5,1,288,14,1.7,1.045980938,1,1,0.366280064
5,1,1,1,289,14,0.5,0.501987629,1,1,0.137356756
1,1,2,2,290,14,0.8,1.029965813,2,1,0.294746884
1,1,3,1,291,14,1.1,1.077910731,1,1,0.262475773
5,1,3,2,292,14,1.1,0.693988744,2,1,0.237384501
1,1,5,2,293,14,1.7,2.053947292,2,1,0.460966986
3,1,5,2,294,14,1.7,2.021875676,1,1,0.393112509
3,1,1,2,295,14,0.5,0.566031335,1,1,0.150472413
3,1,4,2,296,14,1.4,1.157951213,2,1,0.37683802
5,1,4,1,297,14,1.4,1.061894673,2,1,0.420435605
3,1,2,1,298,14,0.8,0.677970819,1,1,0.214989607
1,1,3,2,299,14,1.1,0.853912022,2,1,0.262475773
5,1,2,1,300,14,0.8,0.789951668,2,1,0.196025328
5,1,1,1,301,14,0.5,0.390001182,2,1,0.137356756
1,1,2,2,302,14,0.8,0.581955022,2,1,0.294746884
3,1,3,2,303,14,1.1,0.741992133,2,1,0.266417764
1,1,5,2,304,14,1.7,1.525984036,2,1,0.460966986
5,1,1,2,305,14,0.5,0.581949424,2,1,0.137356756
3,1,1,2,306,14,0.5,0.613961947,2,1,0.150472413
1,1,3,2,307,14,1.1,0.533964696,2,1,0.262475773
1,1,5,1,308,14,1.7,0.869883606,1,1,0.460966986
3,1,2,2,309,14,0.8,1.045990269,2,1,0.214989607
3,1,2,1,310,14,0.8,0.837960033,1,1,0.214989607
1,1,1,1,311,14,0.5,0.518073977,1,1,0.169980074
1,1,3,1,312,14,1.1,1.093919014,1,1,0.262475773
1,1,4,2,313,14,1.4,1.318072919,2,1,0.310769797
